label,titel,text,ämne
1,Studentmössan ger mångmiljonvinster till ägarna,"Bakom de tre stora mössleverantörerna ABC-Gruppen, CL Seifert, och sajten Crownstudent står samma ägare. Investmentbolaget Röko har omvandlat studentmössan till en lönsam kassako, med en sammanlagd omsättning på nära 200 miljoner kronor.Samtidigt anklagas bolagen för kartellbildning.Den gamla studentmössan blir allt mer avancerad och betingar ett allt högre pris för de som vill visa att de tagit studenten. De tre studentmösseföretagen ABC-gruppen, CL Seifert och Student Event TM intar tillsammans en dominerande ställning. DN har i en annan artikel rapporterat om att elever, bland andra i Lund, valt att bojkotta ABC-gruppen.Utåt sett är de tre mössföretagen konkurrenter men de ägs alla av danska Ajat group, som i sin tur ägs av det det svenska investmentbolaget Röko. Huvudägarna till Röko är de två miljardärerna Tomas Billing och Fredrik Karlsson.ABC-Gruppen, som kallar sig Sveriges största leverantör av studentmössor, omsatte 93,4 miljoner kronor 2023 och gjorde en vinst på 14,8 miljoner kronor under samma tid. Bolaget delade ut 8,7 miljoner till sina ägare och planerar ytterligare utdelningar på 8,2 miljoner kronor.CL Seifert nådde en omsättning på 59,6 miljoner kronor och ett resultat på 12,5 miljoner kronor. Även här delades miljonbelopp ut – 6,8 miljoner kronor – med ytterligare utdelningar på gång.Crownstudent, som drivs av Students Event TM, omsatte 35 miljoner kronor och gjorde en vinst på 2,8 miljoner kronor. Bolaget delade ut 4,2 miljoner kronor till ägarna och planerar för ytterligare 2,2 miljoner i utdelningar.Studentmössföretagen omsätter tillsammans nästan 200 miljoner kronor med en genomsnittlig vinstmarginal på närmare 15 procent. Nyligen har de tre mössföretagen anmälts till konkurrensverket, av det konkurrerande mössföretaget Apparel Value. De anklagar de tre företagen för misstänkt kartellbildning och missbruk av dominerande ställning.ABC-gruppens pressansvarige, Jesper Knutson, vill inte ställa upp på en intervju men säger i en skriftlig kommentar att ABC-Gruppen, C.L. Seifert och Crownstudent ”är separata bolag, med helt unika identiteter, koncept och erbjudande. Produkter, tonalitet och erbjudande skiljer sig åt, likväl som var och hur produkten produceras.”DN har tidigare berättat att studentfirandet kan bli dyrt för den enskilda familjen.Själva basmössan kostar på ABC-gruppens sajt mellan 399 och 499 kronor. Men för den som vill få en egen design på mössan tillkommer kostnader. Enligt skolelever som DN talat med är det inte ovanligt att en studentmössa kostar flera tusen kronor, och när DN testar att skapa en mössa med de flesta möjliga tillval slutar notan på 7 142 kronor.Arturo Arques, Swedbanks och sparbankernas privatekonom, menar att studentfirandet har blivit en konsumtionsfest som gått överstyr.– Det är viktigt att förstå att detta inte är nödvändig konsumtion, säger Arturo Arques. Cirka 80 000 gymnasieelever tar studenten varje år. Enligt Svensk handel omsätter studentfirandet med allt vad det innebär cirka två miljarder, cirka 25 000 tusen kronor per student. Swedbank har en lägre snittuppskattning på cirka 14 000 kronor per student. Studentmössan har blivit en av de enskilt dyraste utgifterna. – Alla de här företagen som kommersialiserat studentfirandet har varit otroligt duktiga, men som konsument måste man fundera på vilka alternativ som finns. Det kanske räcker med en studentmössa som kostar cirka 400-500 kronor, säger Arturo Arques.Beställningen av studentmössan sker nu i november. De blivande studenterna måste betala fakturan i december men får mössan först flera månader senare. För de som inte klarar fakturan vid jul så riskerar notan att höjas med olika dröjsmåls- och inkassoavgifter. En mindre del går också vidare till kronofogden. I Swedbanks undersökning av hur mycket ett studentfirande kostar finns stora variationer över landet.– I vissa storstadsområden hyrs det lastbilsflak för 10 000 kronor och det är studentfester som kostar 1 500 kronor kuvertet, men på landsbygden är utläggen lägre och priset för middagarna är oftare 200-300 kronor. Det är viktigt som elev och förälder att se över kostnaderna själva, säger Arturo Arques.– När det gäller just studentmössorna, så har jag förstått att flera skolledare överväger att köpa in billigare studentmössor direkt till skolan. Sådana vanliga studentmössor, likadana för alla, skulle kunna stärka sammanhållningen och traditionen på skolan.",Ekonomi
1,Därför bryter Biden flera tabun i hjälpen till Kiev,"USA skickar truppminor till Ukraina, enligt amerikanska medier. Det sker bara dagar efter att Joe Biden bröt ett annat tabu och gav Kiev grönt ljus för att använda långdistansrobotar mot mål i Ryssland.DN:s Ingmar Nevéus svarar på tre frågor om den nya amerikanska hjälpstrategin.USA tycks trappa upp det militära stödet till Ukraina. Varför?Det enkla svaret är att Joe Biden bara har två månader kvar i Vita huset. Han vill utnyttja det tidsfönster som finns och hjälpa Ukraina så mycket som möjligt innan Donald Trump tillträder den 20 januari – då stödet till Kiev väntas minska kraftigt eller upphöra.Det är också bakgrunden till att försvarsdepartementet Pentagon på tisdagen offentliggjorde ännu ett militärt stödpaket värt 275 miljoner dollar, motsvarande drygt 3 miljarder kronor. Det är ett stöd som inte behöver godkännas av USA-kongressen.Att Biden till sist gav klartecken för att använda de långtskjutande Atacms-robotarna mot ryska mål har också att göra med Nordkoreas inträde i kriget på Rysslands sida. Ett annat skäl är de ukrainska styrkornas pressade läge. Enligt en ny analys av tankesmedjan Institute for the Study of War (ISW) har den ryska militären erövrat sex gånger mer territorium 2024 än under hela 2023.Truppminor är förbjudna i 164 länder, inklusive Ukraina. Varför väljer USA ändå att skicka dessa vapen?USA – liksom Ryssland och Kina – hör till en liten grupp länder som inte har skrivit på Ottawafördraget som förbjuder denna typ av vapen.Ändå bryter Biden med sitt beslut ett tabu. Under Barack Obamas tid som president upphörde USA att exportera landminor (med undantag för Sydkorea). Denna policy slopades av Trump, men återinfördes av Biden 2022.Att han nu återigen byter fot i denna fråga – om medieuppgifterna stämmer – beror främst på de ukrainska styrkornas desperata läge vid den östra fronten. Kiev har länge bett om truppminor som ett sätt att mota den ryska framryckningen där. Och påpekar att Ryssland har använt denna typ av minor under hela kriget.Om och när kriget avslutas genom förhandlingar vill både Biden och Zelenskyj att ukrainarnas läge på marken är så fördelaktigt som möjligt.Riskerar Bidens beslut att leda till ett kärnvapenkrig?Vladimir Putin skramlar redan med sina kärnvapen som ett svar på beslutet om Atacms-robotarna, och även väntade liknande brittiska och franska beslut. På tisdagen skrev han på Rysslands nya kärnvapendoktrin, som kraftigt sänker tröskeln för användandet av domedagsvapnen.Han har sagt att amerikanska robotar på ryskt territorium kan betraktas som ”en krigsförklaring”.Men hans utspel tas inte på samma allvar som tidigare under Ukrainakriget – då Biden tydligt begränsades av det han såg som risken för ett tredje världskrig. Det beror på att ett antal ”röda linjer” har överskridits utan att Putin har gjort allvar av sina hot.I Washington noteras förstås Putins senaste aggressiva uttalanden, men de överskuggas helt av nyheter om Donald Trumps senaste utnämningar.",Utrikes
1,Bronshjälten: ”Chockad och väldigt ledsen”,"I september var judokan Nicolina Pernheim Goodrich på toppen av sin karriär och tog brons i Paralympics i Paris.Nu drar Göteborgs kommun in hennes ledsagning, vilket gör det omöjligt för henne att fortsätta sin idrottskarriär.Tidigare har den blinda Paralympics-hjälten haft 80 timmar ledsagning i månaden. Insatsen utvärderas av kommunen varje år.– Jag har ju varit orolig för beslutet varje år, för att jag vet hur många som har synnedsättning som blir av med sin ledsagning. Jag är glad att jag har haft det så länge, men jag behöver det för att leva i fortsättningen också.Nu har Göteborgs kommun bestämt att hon inte behöver ledsagning längre.– När jag fick reda på att min ledsagning hade dragits in blev jag helt kall, chockad och väldigt ledsen. När jag började ta in vad det faktiskt innebär för mig så blev jag så ledsen och stressad. Det förändrar hela mitt liv, till det sämre.Pernheim Goodrich berättar att judon betyder allt för henne. En livstid av träning ligger bakom hennes framgångar. Hon började träna judo vid fyra års ålder, vilket gör att hon totalt tillbringat 29 år på judomattor. Judokan har representerat svenska landslaget sedan 2007.– Judo är så mycket för mig. Det är den träningsformen jag älskar, men det är också så mycket mer. Det är det sociala runt omkring. Det är att alltid få utvecklas, jobba mot mål och sedan nå de målen. Det är att lära sig att kämpa och göra saker man inte trodde var möjligt. Det bygger mycket självförtroende och måendet blir mycket bättre. Det är mycket mer än att träna och tävla, det är större än så. Judokan beskriver situationen med sin indragna ledsagning som fruktansvärd. – Jag tog precis Paralympics-brons och måste nu avsluta min idrottskarriär, och det är inte för att jag själv har bestämt det, utan för att Göteborgs kommun har bestämt det. Det är fruktansvärt, judon är mitt stora intresse i livet. Jag måste träna för att må bra i livet.”Hela anledningen till att jag kan vara så självständig är ju tack vare min ledsagning”, säger Pernheim Goodrich om kommunens motivering. Foto: Thomas KarlssonArgumentet för beslutet om den indragna ledsagningen förklarar kommunen med att Pernheim Goodrich är för självständig.– Det är så fruktansvärt. Hela anledningen till att jag kan vara så självständig är ju tack vare min ledsagning. Jag tycker att jag har rätt att bestämma över mitt eget liv och vad jag vill göra med det.Ännu ett argument till varför hon inte skulle behöva ledsagning menar kommunen är att hon har en vit käpp.– Jag kan ju inte fråga min vita käpp var vikterna finns på gymmet eller vad tränaren visar för tekniker på judomattan. Kommunen verkar inte förstå vad deras beslut innebär, och om de förstår det så är det ännu värre. Det här är en väldig stress för mig.Pernheim Goodrich har överklagat beslutet.– Jag hoppas att vi får rätt. Jag hoppas att de kan inse vad de har tagit för beslut och hur mycket det påverkar mig. Men jag vågar inte tro på någonting.Parasportförbundets ordförande: ”Vi behöver verkligen personer som henne inom parasporten. När man gör på det här sättet och hindrar henne i hennes idrottsutövande... Det är bedrövligt.” Foto: Thomas Karlsson Karin Hansson, verksamhetschef för myndighet på Göteborgs Stad, förklarar att hon inte kan kommentera enskilda fall.– Jag känner inte till hur man har handlagt och bedömt det här enskilda fallet, och är förhindrad att svara på enskilda fall på grund av sekretess. Men generellt så är ledsagning en insats som vi beviljar för enklare aktiviteter i närområdet. Syftet med insatsen är att man ska motverka isolering och kunna delta i samhällslivet. Därför måste man alltid fråga sig om det som den enskilde ansöker om stämmer överens med vad insatsen syftar till.Parasportförbundets ordförande Åsa Llinares Norlin säger om beslutet att hon ”blir frustrerad men samtidigt inte förvånad”.– Jag satt bredvid Nicolina på förbundets avslutningsmiddag efter Paralympics i Paris. Då berättade hon just hur många barn med synnedsättningar som vill börja med judo. Hon är en sådan otrolig förebild. Vi behöver verkligen personer som henne inom parasporten. När man gör på det här sättet och hindrar henne i hennes idrottsutövande... Det är bedrövligt.Förbundet kan inte hjälpa enskilda idrottare med stöd.– Förbundet kan inte sätta in stöd för enskilda idrottare. Under mästerskap kan vi lägga till några extra ledare på det totala antalet idrottare för att ge ökat stöd.",Sport
1,Klart: Aregawi får OS-silver,"Nu är det klart: Abeba Aregawi får ta emot silver från OS-finalen i London 2012.Detta sedan ryskan Tatjana Tomasjova valt att inte överklaga den dopningsdom och tioåriga avstängning som slogs fast av idrottens skiljedomstol Cas i september i år.Abeba Aregawi tävlade för Etiopien i OS 2012 och började representera Sverige senare samma år.Hon fick så sent som under OS i Paris ta emot en bronsmedalj från Londonspelen – nu uppgraderas den till ett silver.Finalresultaten från 1 500-metersloppet i London har ändrats flera gånger på grund av dopningsavstängningar. Både vinnaren och tvåan, turkiskorna Asli Cakir Alptekin och Gamze Bulut, har tidigare stängts av.Aregawi slutade där och då femma i OS-finalen – drygt tolv år senare är hon silvermedaljör.",Sport
1,Svenskmöte i tourfinalen i pingis: ”Tråkigt”,"Linz, Frankfurt och snart även Fukuoka.Svenska pingisstjärnorna fortsätter att ställas mot varandra.– Vi båda tycker nog det är tråkigt, säger Truls Möregårdh inför mötet med Anton Källberg på världstourfinalen i Japan.I EM-kvartsfinalen vann Möregårdh och sedan fick Källberg revansch i semifinalen av WTT Champions-turneringen.Nu väntar ytterligare ett hett möte.I världstourfinalen i Japan blir det svenskmatch direkt.– Jag satt där och såg hur liten chans det var för brickan att dras. Det var svårt att hålla masken, vi är två svenskar med och möter varandra direkt, säger Möregårdh till SVT.– Det är tråkigt, men det är bara att gilla läget.22-åringen, som lämnade Paris-OS med två silvermedaljer, säger att han vägrar tänka på senaste mötet, som då slutade med förlust.– Jag tar med mig att jag slog honom i kvarten på EM i stället, säger han.För den som vinner svenskmötet väntar ytterligare en tuff match: världsettan Wang Chuqin, Kina, eller Patrick Franziska, Tyskland.Världstourfinalen inleds på onsdag och håller på till söndag.",Sport
1,Anna Beck avslutar elitkarriären – blir förbundskapten,"Paracyklisten Anna Beck avslutar karriären på topp, med VM-guldet i tempo.– Jag känner mig färdig, säger hon i ett pressmeddelande.Nu blir hon förbundskapten. En sak hon vill arbeta med i sin nya roll är de ekonomiska förutsättningarna.”Varför gör jag det här? Nu är jag klar. Nu vill jag bara vila. Jag vill bli ledare!”Anna Becks första reaktion till DN efter att hon bärgat ett brons i tempo i Paralympics i början på september.Någon vila blev det inte utan bara tre veckor efter loppen i Paris körde hon VM i Zürich, och tog ett överlägset tempoguld – hennes fjärde.Under karriären tog hon även två silver (i tempo- och linjelopp) i Paralympics, tre VM-guld i linjelopp samt ytterligare medaljer.VM-loppet i Schweiz blev hennes sista framträdande internationellt.– Nu när jag har kommit i gång lite med förbundskaptensjobbet känns det redan så rätt i hela kroppen … ett tecken att jag har tagit rätt beslut i att sluta, säger Anna Beck i ett pressmeddelande från Svenska cykelförbundet.Hon känner att hon uppnått allt som går i sin klass, men att det också är en ekonomisk fråga att hålla sig på högsta nivå. Hon har själv upplevt hur fort utvecklingen inom paracyklingen går, hur världsrekord slaktas och vad som krävs av idrottare för att Sverige ska kunna vara med på en hög nivå i framtiden.– Vi har inte samma ekonomiska förutsättningar som våra närmaste konkurrenter. Jag får vara aktiv och jobba för en förändring där i min nya roll.Anna Beck tar över som sportslig ansvarig förbundskapten efter Michael Lindgren, som fortsätter i en administrativ roll. Att rekrytera nya cyklister till paracykellandslaget blir en av huvuduppgifterna. Efter att även Henrik Marvig slutat är det bara tandemparet Louise Jannering och Catrin Nilsson som är kvar från årets landslag.– Vi har en utmaning i rekryteringen, även om vi har fått en del förfrågningar, säger den nya förbundskaptenen och betonar vikten av att paracykeln syns, så att den kan växa både på bredden och på höjden.Om sin egen karriär säger hon:– Jag är ju stolt och nöjd och att det arbetet som jag har lagt ner har gett resultat.",Sport
1,Fjärde VM-guldet i tempo för Anna Beck,"Regerande mästaren Anna Beck försvarade sitt guld i tempoloppet vid cykel-VM i Schweiz. Paracyklisten rullade in över målgången i centrala Zürich i överlägsen stil.– Kroppen kändes så bra i dag, säger hon till DN.För 20 dagar sedan rann tårarna, av glädje och med tankarna på sin cancersjuke bror, när Anna Beck lyckades ta brons i tempoloppet i Paralympics. Hon hade varit obesegrad i disciplinen under två år i världscupen och vann VM i fjol. Men i Paralympics slogs klasserna C1, C2 och Becks klass C3 ihop. Klockan för C1- och C2-cyklisterna (med större funktionsnedsättning) gick långsammare och det blev en kamp för att ens ta en medalj. Hon lyckades med tre tiondelars marginal.I tisdagens VM-lopp tävlade Anna Beck enbart mot cyklister i sin egen klass och då var hon, likt tidigare, bäst av alla. Redan halvvägs hade svenskan en ledning på en minut och 23 sekunder.– Mentalt och fysiskt kan det vara en utmaning att bara ligga och nöta, men det är en av mina styrkor att jag kan få upp farten och hålla den över lång tid.När hon rullade över mållinjen efter 18,9 kilometers cykling hade hon passerat flera av konkurrenterna.– Det var inte bara att jag segade mig förbi utan jag hade mycket högre fart. Det är en annan av mina fördelar, att jag är väldigt aerodynamisk i min sittställning. Jag vinner mycket tid även om jag inte trycker så mycket mer.Avståndet till tvåan Jamie Whitmore, USA, blev till slut två minuter och 41 sekunder.Är det din största segermarginal?– Absolut! Sedan ska jag väl tillägga att flera av dem som var i Paris har valt att åka hem (som japanskan Keiko Sugiura, som vann linjeloppet), men jag tänker att det nog hade kvittat om de varit med i dag. Jag var i så bra slag så känns som om jag hade vunnit oavsett motstånd.Anna Beck riktar ett tack till tränaren Mattias Reck för att de lyckats toppa formen exakt rätt.Hur ska du fira?– Jag firar nog mest inombords. Jag ska så klart fira, med familjen och alla ledare, alla som varit med på resan, men just nu är det bara en så skön känsla i kroppen.Anna Beck har på grund av familjeskäl valt att inte ställa upp i lördagens linjelopp.",Sport
1,Två paralympier försvunna i Paris,"Först försvann en paralympier från Rwanda. Nu utreder fransk polis även försvinnandet av två deltagare i Paralympics från Kongo-Kinshasa.Kulstötaren Mireille Nganga och sprintern Emmanuel Grace Mouambako var båda fanbärare under invigningen av spelen i Paris.De försvann den 5 september tillsammans med en tredje person, tillsammans med sina väskor. Deras pass var dock kvar hos den kongolesiska delegationen.I inledningen av Paralympics försvann en spelare från Rwandas sittande volleybollag.",Sport
1,Sverige krossade Azerbajdzjan: ”Svensk fotboll har aldrig varit bättre”,"Sverige avslutade Nations League-hösten med att köra över Azerbajdzjan med 6–0.– Jag har hört att svensk fotboll är den värsta den någonsin har varit. Jag tycker helt tvärtom, säger Dejan Kulusevski.Läktaren var bara sparsamt strösslad med människor, det enda ljudet som hördes var ett svagt sorl, taket var stängt och fick arenan i Solna att kännas lite som en överdimensionerad gympasal.Var det alltså en tävlingslandskamp som skulle spelas här?Ja, matchen kan ha gett Sverige en eventuell extra väg till VM 2026 om laget inte skulle bli etta eller tvåa i en kvalgrupp som vi ännu inte vet hur den ser ut. Målet var att bli en av de bästa gruppettorna i Nations Leagues C-division, men om tisdagskvällens match spelar roll får vi veta först om ett år. Och om Sverige går om Rumänien får vi veta först när Uefa tagit beslut om den avbrutna matchen mot Kosovo i fredags.Om en eventuell överklagan ifall beslutet inte skulle Sveriges väg säger förbundskapten Jon Dahl Tomasson:– Jag är säker på att förbundet kommer att visa framfötterna precis som mina spelare ikväll.Det var hur som helst viktigt att boosta målskillnaden, och Jon Dahl Tomasson skickade ut en offensiv laguppställning. De tre storstjärnorna Dejan Kulusevski, Viktor Gyökeres och Alexander Isak sparades inte, och med ordinarie mittbackarna Isak Hien och Viktor Nilsson Lindelöf borta – en avstängd och en skadad – fanns bara en reguljär mittback på plan, Carl Starfelt.Försvaret ställdes inte på några större prov.Det gick att höra när spelarna skrek till varandra på den tysta arenan, en kontrast till lördagens välbesökta segermatch mot Slovakien. Publiksiffran var 10 127.När de få rester av landslagsklacken som var på plats började sjunga ”In med bollen i mål” fick Dejan Kuluseviski chansen att fånga in en retur och göra ledningsmålet. Det hade gått tio minuter.Tottenhamspelaren var lyrisk över Sveriges spel har när han mötte pressen efter matchen.– Att vara lagkapten i det här laget är helt fantastiskt, sade han.Han ville säga emot folk som tycker svensk fotboll är dålig.– Jag tror aldrig att den har varit bättre än den är nu.Att Sveriges offensiva trio där han själv ingår skulle vara världens bästa motsätter han sig inte.– Det är otroligt kul att höra. Det har inte varit så i Sverige på ett tag, och vi är ändå ett ganska litet land. Inget riktigt fotbollsland på det sättet. Att ha fått fram tre unga killar som känner varandra, som har spelat med varandra hela livet, det är otroligt bra gjort av alla inblandade, alla klubbar, alla tränare, alla som har fostrat oss.Men det aber som vilar över laget är att Sverige har spelat i C-divisionen. Vad händer mot bättre motstånd?– Jag tycker det är lättare att möta de bättre lagen, i och med att de försöker spela fotboll. De maskar inte, det är mer fotboll mot de bästa. Och det älskar jag, för då möter man varandra på samma villkor, säger Dejan Kulusevski.– Det ska bli kul. Visst, de har mer kvalitet och vi spelar ju man-man, så det kommer bli viktigare för individen att klara sin duell. Men som sagt, vi är inte rädda för att spela man-man också där framme. Det är ingen fara för oss.Viktor Gyökeres hade flera lägen innan han till slut satte 2–0 i den 26:e minuten.När Sverige tio minuter senare hade bollen på egen planhalva i några sekunder började Jon Dahl Tomasson vifta med armen i riktning mot motståndarmålet. Bollen skickades upp och snart hade Sportinganfallaren gjort sitt andra mål för kvällen.På stopptid i första halvlek forsade Alexander Isak fram på kanten tog sig och ända fram till att slå bollen i mål, men det dömdes bort som offside efter VAR-koll. På tv-bilderna såg det ut som att linjen dragits vid fel passning.– Man brinner ju lite, sade anfallaren efter matchen.Att dra linjen fel är ”alldeles för dåligt”, säger 25-åringen.– VAR-domarna stod i spelargången i paus. Vi ifrågasatte dom lite, men de var övertygade om att de hade gjort rätt beslut.Han fick en chans till på straff bara några minuter efter paus, men skottet räddades av Rza Jafarov i Azerbajdzjans mål.Alexander Isak medger att det känns att inte ha gjort mål själv.– Det är klart det är surt, men vi vinner med 6-0, ingen av de här grejorna påverkade resultatet. Hade det varit så fallet så hade det förmodligen varit en ännu större grej.Innan timmen var spelad tråcklade sig Sverige igenom framför mål och Dejan Kulusevski satte sitt andra mål i matchen. Bara 67 sekunder senare gjorde Viktor Gyökeres 5–0 och fullbordade ett hattrick. En stund senare gjorde han sitt fjärde mål.",Sport
1,Gravplundrare avslöjade sig själva – tog selfie med antika fynd,"Två italienska gravplundrare togs på bar gärning när de försökte sälja etruskiska fornfynd värda nästan 100 miljoner kronor. Polisen slog till sedan en av dem lagt ut en selfie tillsammans med bytet – och kallar brottslingarna ”klumpiga och amatörmässiga.”Italiens konstpolis genomförde nyligen en av sina enklare insatser när en lång rad föremål från en etruskisk begravningsplats beslagtogs.Två entreprenörer i Città della Pieve, 15 mil norr om Rom, hittade de 2200 år gamla artefakterna när de utförde grävarbete på sina ägor. Men i stället för att underrätta myndigheterna valde de att pröva lyckan på svarta marknaden.Det dröjde dock inte länge innan polisen fick nys om brottsligheten. När de misstänkta lade ut bilder på fynden för att locka köpare började myndigheten avlyssna deras telefoner och övervaka dem med drönare.Efter att en av dem publicerat ett foto på sig själv tillsammans med de historiska föremålen valde polisen att agera. Duon greps och riskerar nu uppemot tio års fängelse.Åklagaren Raffaele Cantone konstaterar att det inte handlar om några särskilt erfarna gravplundrare. ”Klumpigt” och ”amatörmässigt” beskriver han deras försök att sälja föremålen, enligt Reuters.Bland fynden, som alla är intakta, finns åtta urnor, två sarkofager, en parfymbehållare och flera bronsspeglar. Urnorna är alla i vit travertin, en sorts kalksten, och utsmyckade med fresker. Enligt nyhetsbyrån Ansa innehåller behållaren fortfarande spår av parfym. I en av kistorna fanns ett fullt bevarat skelett från en kvinna som var i 40-årsåldern när hon dog.Beslagen beskrivs av experter som bland de viktigaste som gjorts av etruskiska artefakter. Det är inte första gången som arkeologiska fynd görs kring Città della Pieve. 2015 upptäcktes ytterligare en etruskisk grav i området. Orten ligger dessutom inte långt ifrån San Casciano dei Bagni där lämningarna från en antik badanläggning hittades för två år sedan.",Utrikes
1,Kvinna gick runt i underkläderna i Iran – åtalas inte,"Den kvinna som gick runt i underkläderna på ett universitetsområde i Teheran kommer inte att åtalas, uppger iranska myndigheter.Den internationellt uppmärksammade händelsen utspelade sig vid Islamiska Azad-universitetet i Teheran i början av november. Omständigheterna är oklara, men filmklipp visar hur kvinnan går omkring i bara trosor och bh på campusområdet.Enligt studentorganisationen Amir Kabirs blev kvinnan överfallen av säkerhetsstyrkor på grund av att hon inte bar huvudduk. Vakterna ska i samband med det ha slitit sönder hennes kläder, uppger organisationen på sociala medier.Nyhetsbyrån Fars rapporterar med hänvisning till två ögonvittnen att kvinnan tog av sig kläderna på egen hand efter att två vakter ”pratat lugnt” med henne och varnat henne för att inte följa klädkoden.Iranska myndigheter gjorde bedömningen att kvinnan var sjuk och förde henne till en psykiatrisk mottagning, uppger en talesperson som citeras av BBC.– Med tanke på att hon fördes till sjukhus och att hon var sjuk så överlämnades hon till sin familj. Inga juridiska åtgärder kommer att vidtas mot henne, säger talespersonen Asghar Jahangir.Det är inte första gången som iranska myndigheter stämplar en kvinna som protesterar mot klädkoden som psykiskt sjuk, skriver BBC. En annan kvinna, Azam Jangravi, som flydde från Iran till Kanada 2018 berättar att hennes familj utsattes för påtryckningar för att säga att hon hade en psykisk sjukdom.– Min familj gjorde inte det, men många andra pressade familjer gör det, säger Jangravi till BBC.Gripandet av kvinnan har väckt reaktioner världen över. Bland annat människorättsorganisationen Amnesty har fördömt agerandet.",Utrikes
1,DN/Ipsos: Oppositionen har övertaget i halvtid,"Halvvägs in i mandatperioden har oppositionspartierna ett tydligt övertag över regeringspartierna. Men avståndet har krympt det senaste året, visar en mätning från DN/Ipsos. Väljarbarometern visar också att skillnaderna mellan hur män och kvinnor skulle rösta fortfarande är stora.När det återstår knappt två år till nästa riksdagsval samlar de fyra oppositionspartierna S, C, V och MP tillsammans ett stöd på cirka 52 procent enligt den senaste väljarbarometern från DN/ Ipsos. Samtidigt får Tidöpartierna tillsammans cirka 47 procents väljarstöd.Oppositionens övertag har hållit i sig under större delen av de drygt två år som gått sedan förra valet. Inte någon gång sedan oktober 2022 har partierna i regeringsunderlaget haft majoritet i väljaropinionen. Gapet var som störst i maj 2023 när det skiljde hela 11 procentenheter mellan blocken, men det har nu krympt till knappt 6 procentenheter. Det är en tydlig scenförändring. Regeringen fick en tuff start med kritik mot uteblivet elprisstöd, höga bränslepriser och uteblivna skattesänkningar. Det har delvis sjunkit undan nu, säger Nicklas Källebring, opinionsanalytiker på Ipsos.Samtidigt är det allt färre som är missnöjda med regeringens arbete. 41 procent av de tillfrågade anser att regeringen gör ett dåligt jobb, jämfört med 47 procent i oktober.– Missnöjet med regeringen är mindre än vad det har varit under hela mandatperioden. Det är en förklaring till att siffrorna mellan blocken krymper, säger Nicklas Källebring.Väljarbarometern visar också att skillnaderna mellan hur män och kvinnor skulle rösta fortfarande är stora. Om bara kvinnorna fick rösta skulle S, V, C och MP sammanlagt få 64 procent av rösterna, jämfört med Tidöpartiernas 37 procent. På motsvarande sätt skulle ställningen bli 56-43 i Tidöpartiernas favör om enbart männen fick bestämma.Moderaterna förlorade en hel del kvinnliga väljare i senaste valet och har i sin valanalys slagit fast att det är prioriterat att vinna tillbaka kvinnorna. Hittills har det inte gått så bra. Enligt DN/Ipsos skulle bara 16 procent av kvinnorna lägga sin röst på M om det vore val i dag. Direkt efter valet var det 17 procent av kvinnorna som föredrog M.På motsvarande sätt befäster Socialdemokraterna sin position bland kvinnliga väljare. Om kvinnorna fick bestämma skulle S få 40 procent av rösterna. Om bara männen fick bestämma skulle S få 28 procent.– Socialdemokraterna hade ett starkare stöd bland kvinnor än bland män redan under Stefan Löfvens tid men könsgapet har växt ytterligare sedan Magdalena Andersson tog över som partiledare, säger Nicklas Källebring.Jämfört med den förra mätningen i oktober är förändringarna små för de enskilda partierna. Sverigedemokraterna återhämtar sig något och får 21 procents väljarstöd, en uppgång med 2 procentenheter sedan oktober. Det innebär att SD är näst största parti, strax före Moderaterna som får 19 procent.– SD är återigen något större än M men det varierar från månad till månad, säger NicklasKällebring.Socialdemokraterna är fortsatt klart största parti med 34 procents väljarstöd, en uppgång med 1 procentenhet sedan oktober men fortfarande lägre än toppnoteringarna på 37 procent för drygt ett år sedan.Både Liberalerna och Kristdemokraterna har det fortsatt tufft och ligger nära riksdagsspärren.– Som läget ser ut nu kommer både L och KD att behöva stödröster för att klara spärren, säger Nicklas Källebring.Både Centerpartiet och Vänsterpartiet ligger stilla i opinionen medan Miljöpartiet backar 1 procentenhet.",Politik
